subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
482,2.0,36.0,2.0,1.0,3.0,6.0,4.0,2.0,3.0,5.0,2.0,5.0,3.0,1.0,2.0,4.0,6.0,3.0,1.0,2.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,industrial engineering,1.0,3.0,7.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,4.0,3.0
486,3.0,18.0,7.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,3.0,2.0,1.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,missing,1.0,5.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,12.0,6.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,2.0
488,2.0,18.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,missing,1.0,3.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,6.0,3.0,2.0,3.0,4.0,3.0
489,3.0,18.0,5.0,3.0,4.0,3.0,3.0,1.0,5.0,6.0,2.0,3.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,2.0,missing,1.0,4.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,5.0,3.0,4.0,7.0,2.0,2.0,2.0,2.0,3.0
492,4.0,16.0,6.0,5.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,missing,1.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,6.0,5.0,5.0,6.0,2.0,2.0,3.0,3.0,4.0
493,5.0,23.0,1.0,5.0,5.0,7.0,5.0,1.0,1.0,7.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,Chemical Engineering,1.0,5.0,7.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0
495,2.0,17.0,7.0,3.0,5.0,5.0,5.0,6.0,7.0,1.0,2.0,7.0,2.0,1.0,1.0,5.0,6.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,3.0,missing,1.0,4.0,6.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,5.0,6.0,2.0,2.0,5.0,2.0,3.0
498,4.0,24.0,4.0,1.0,3.0,2.0,4.0,1.0,7.0,6.0,2.0,6.0,3.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,PACS,1.0,2.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0
500,4.0,24.0,1.0,4.0,5.0,6.0,4.0,1.0,3.0,5.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,English,1.0,4.0,7.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,7.0,4.0,4.0,7.0,2.0,2.0,3.0,5.0,4.0
501,1.0,23.0,5.0,4.0,3.0,7.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,5.0,4.0,0.0,2.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,English,1.0,4.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,1.0,5.0,7.0,3.0,1.0,1.0,1.0,1.0
505,5.0,24.0,6.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,comparative literature,1.0,5.0,5.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,4.0
510,3.0,21.0,4.0,3.0,4.0,6.0,3.0,2.0,4.0,5.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,Sports +ACY- Exercise Science,1.0,3.0,6.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,5.0,4.0,4.0,7.0,3.0,2.0,4.0,5.0,5.0
513,4.0,20.0,5.0,5.0,5.0,4.0,5.0,3.0,7.0,5.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,5.0,5.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,Psychology,1.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,7.0,4.0,5.0,3.0,2.0,2.0,4.0,5.0,1.0
515,4.0,21.0,7.0,5.0,5.0,1.0,3.0,3.0,7.0,2.0,2.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,1.0,missing,1.0,5.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0
516,3.0,23.0,5.0,2.0,2.0,4.0,3.0,2.0,6.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,missing,1.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,5.0,3.0,2.0,7.0,3.0,2.0,3.0,2.0,3.0
518,1.0,16.0,1.0,5.0,3.0,3.0,2.0,1.0,7.0,6.0,2.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,missing,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0
520,4.0,56.0,2.0,5.0,5.0,6.0,4.0,4.0,2.0,6.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,religion,2.0,4.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0
521,3.0,33.0,1.0,3.0,3.0,7.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,business,2.0,4.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0
524,2.0,16.0,5.0,3.0,2.0,1.0,4.0,1.0,6.0,6.0,2.0,7.0,1.0,2.0,1.0,5.0,7.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,missing,1.0,3.0,7.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,5.0,6.0,3.0,2.0,5.0,5.0,5.0
527,5.0,16.0,7.0,5.0,5.0,3.0,5.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,missing,1.0,5.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,7.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0
529,5.0,15.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,3.0,2.0,6.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,missing,1.0,4.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0
530,4.0,20.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,3.0,1.0,Nursing,1.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0
531,2.0,20.0,1.0,3.0,4.0,5.0,3.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,2.0,4.0,Currently business,1.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0
533,3.0,19.0,6.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,missing,1.0,3.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,7.0,5.0,5.0,7.0,2.0,2.0,4.0,5.0,5.0
534,2.0,18.0,6.0,3.0,4.0,2.0,2.0,1.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,4.0,3.0,missing,1.0,4.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0
535,5.0,19.0,6.0,1.0,3.0,4.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,missing,1.0,3.0,5.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,4.0,6.0,2.0,1.0,3.0,1.0,1.0
536,2.0,19.0,5.0,4.0,4.0,6.0,4.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,missing,1.0,3.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,4.0,6.0,1.0,1.0,3.0,4.0,5.0
537,4.0,27.0,6.0,5.0,5.0,6.0,3.0,3.0,5.0,5.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,Electronic Media / Film,1.0,5.0,6.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,4.0,4.0,6.0,1.0,2.0,4.0,3.0,4.0
538,4.0,33.0,1.0,3.0,4.0,6.0,3.0,1.0,1.0,6.0,2.0,6.0,4.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,medicine,2.0,3.0,6.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,4.0,4.0,7.0,1.0,1.0,3.0,4.0,4.0
540,2.0,21.0,7.0,1.0,5.0,3.0,5.0,1.0,5.0,6.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,Biology ,1.0,4.0,7.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,5.0,7.0,3.0,2.0,5.0,5.0,1.0
541,5.0,19.0,7.0,5.0,5.0,1.0,5.0,1.0,1.0,6.0,1.0,7.0,2.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,Theatre,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,5.0,5.0,7.0,2.0,2.0,5.0,5.0,5.0
542,5.0,34.0,3.0,5.0,5.0,6.0,5.0,3.0,3.0,6.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,missing,3.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,5.0,5.0,5.0,7.0,2.0,2.0,4.0,4.0,5.0
543,5.0,24.0,5.0,2.0,5.0,7.0,5.0,1.0,7.0,7.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,English,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0
545,5.0,55.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,6.0,4.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,3.0,missing,2.0,5.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,2.0,5.0,5.0,6.0,2.0,1.0,4.0,5.0,1.0
546,2.0,27.0,4.0,1.0,5.0,5.0,4.0,1.0,6.0,5.0,2.0,3.0,3.0,1.0,1.0,4.0,7.0,2.0,1.0,1.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,Psychology,1.0,2.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,5.0,7.0,3.0,1.0,2.0,4.0,1.0
547,4.0,20.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,2.0,6.0,2.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,2.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,psychology,1.0,4.0,6.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,3.0,4.0,3.0
551,4.0,26.0,3.0,3.0,3.0,7.0,5.0,4.0,5.0,7.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,Journalism,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,5.0,5.0,7.0,2.0,1.0,3.0,5.0,4.0
552,4.0,16.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,7.0,2.0,5.0,1.0,1.0,2.0,5.0,6.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,2.0,psychiatry ,1.0,1.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0
555,4.0,17.0,6.0,5.0,3.0,2.0,3.0,1.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,missing,1.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,6.0,4.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0
558,4.0,18.0,6.0,4.0,4.0,1.0,4.0,1.0,6.0,6.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,1.0,Art history,1.0,4.0,4.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,12.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0
559,5.0,17.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,6.0,2.0,2.0,1.0,4.0,5.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,It will be engineering,1.0,2.0,7.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,5.0,3.0
561,4.0,16.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,6.0,2.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,3.0,0.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,5.0,5.0,missing,1.0,3.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,5.0,5.0,7.0,3.0,2.0,5.0,5.0,3.0
562,3.0,18.0,7.0,4.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,6.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,missing,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,6.0,3.0,2.0,7.0,2.0,2.0,3.0,4.0,5.0
564,4.0,20.0,3.0,4.0,5.0,7.0,2.0,1.0,4.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,4.0,5.0,5.0,3.0,1.0,Managerial Economics,1.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,5.0,3.0,2.0,2.0,3.0,2.0,5.0,1.0,1.0
566,3.0,29.0,6.0,2.0,3.0,5.0,4.0,2.0,6.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,missing,1.0,3.0,7.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,12.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,4.0
567,4.0,16.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,5.0,2.0,1.0,3.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,missing,1.0,4.0,6.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,4.0
569,4.0,28.0,2.0,4.0,3.0,6.0,5.0,1.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,2.0,3.0,2.0,English and psychology,1.0,4.0,7.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,4.0,5.0,6.0,1.0,2.0,3.0,4.0,5.0
570,5.0,18.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,6.0,2.0,2.0,4.0,5.0,2.0,2.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,missing,1.0,4.0,6.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,5.0,4.0,3.0,2.0,3.0,5.0,1.0
572,3.0,22.0,1.0,5.0,5.0,4.0,5.0,1.0,2.0,7.0,2.0,5.0,3.0,2.0,5.0,5.0,5.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,psychology,1.0,5.0,7.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,2.0,3.0,3.0,1.0
575,5.0,25.0,7.0,1.0,5.0,2.0,5.0,2.0,7.0,5.0,2.0,1.0,4.0,1.0,4.0,4.0,7.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,Politics,1.0,1.0,6.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,4.0,1.0,3.0,1.0,5.0,5.0,1.0
576,3.0,15.0,6.0,5.0,4.0,3.0,3.0,1.0,1.0,5.0,0.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,missing,1.0,4.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,7.0,2.0,5.0,7.0,1.0,2.0,5.0,4.0,5.0
578,2.0,18.0,2.0,2.0,4.0,6.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,missing,1.0,5.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0
580,5.0,16.0,4.0,1.0,4.0,4.0,5.0,4.0,7.0,7.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,5.0,Physics,1.0,3.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,1.0
583,5.0,14.0,7.0,3.0,5.0,2.0,5.0,5.0,6.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,4.0,missing,1.0,5.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,2.0,1.0,5.0,2.0,2.0,5.0,3.0,1.0
584,2.0,25.0,6.0,4.0,4.0,3.0,2.0,2.0,5.0,6.0,2.0,3.0,4.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,Biology/Chemistry,1.0,3.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,6.0,3.0,2.0,3.0,5.0,4.0
585,3.0,33.0,5.0,4.0,4.0,2.0,4.0,6.0,6.0,6.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,Human resources,2.0,5.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,3.0,5.0,4.0,6.0,2.0,1.0,2.0,3.0,3.0
586,4.0,18.0,2.0,5.0,4.0,6.0,2.0,5.0,5.0,7.0,2.0,2.0,2.0,1.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,Political Science,1.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,4.0,7.0,1.0,2.0,4.0,3.0,5.0
587,4.0,22.0,7.0,2.0,3.0,3.0,5.0,5.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,6.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,computer repair,1.0,5.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,4.0,3.0,6.0,1.0,1.0,4.0,4.0,1.0
588,4.0,16.0,6.0,4.0,3.0,1.0,5.0,2.0,6.0,2.0,2.0,7.0,2.0,2.0,1.0,5.0,6.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,missing,1.0,4.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,1.0
589,4.0,21.0,4.0,4.0,5.0,6.0,4.0,2.0,4.0,6.0,2.0,3.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,missing,1.0,4.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,5.0,4.0,5.0,1.0,2.0,4.0,5.0,5.0
